user_id,timestamp,ip_address,location,device_type,login_status,session_duration,access_resource,activity_count
USR014,2025-03-31 11:39:03,36.68.44.124,"Bandung, Indonesia",tablet,success,38.26,API,100
USR013,2025-01-26 09:38:25,114.121.39.152,"Medan, Indonesia",mobile,failed,0.18,API,5
USR027,2025-03-20 12:20:03,36.68.182.57,"Yogyakarta, Indonesia",tablet,success,20.38,dashboard,12
USR025,2025-02-27 13:54:24,103.28.235.10,"Medan, Indonesia",tablet,success,35.62,API,48
USR024,2025-03-15 12:02:33,114.121.60.96,"Surabaya, Indonesia",tablet,success,25.6,dashboard,13
USR031,2025-02-12 09:59:11,103.28.219.96,"Surabaya, Indonesia",desktop,success,7.65,dashboard,48
USR006,2025-02-25 17:52:11,182.1.150.83,"Semarang, Indonesia",mobile,success,23.04,dashboard,67
USR030,2025-03-27 16:35:38,180.244.226.157,"Surabaya, Indonesia",mobile,success,54.06,dashboard,80
USR035,2025-03-12 17:56:54,103.28.244.152,"Yogyakarta, Indonesia",tablet,success,5.52,API,29
USR006,2025-02-14 03:29:00,103.28.223.132,"Semarang, Indonesia",mobile,failed,27.75,dashboard,55
USR018,2025-01-01 12:46:19,182.1.250.222,"Surabaya, Indonesia",mobile,success,34.62,dashboard,80
USR031,2025-03-04 10:38:13,182.1.187.133,"Surabaya, Indonesia",desktop,failed,0.06,database,7
USR039,2025-03-15 14:24:13,103.28.32.137,"Yogyakarta, Indonesia",mobile,success,31.11,dashboard,67
USR029,2025-01-25 10:02:12,36.68.122.126,"Yogyakarta, Indonesia",desktop,success,48.6,API,73
USR009,2025-01-27 08:29:24,182.1.59.2,"Jakarta, Indonesia",tablet,success,7.42,API,21
USR014,2025-01-04 03:08:00,114.121.42.187,"Bandung, Indonesia",tablet,success,4.67,dashboard,56
USR020,2025-03-20 17:05:43,114.121.160.31,"Makassar, Indonesia",desktop,success,11.43,dashboard,28
USR024,2025-02-23 13:03:18,180.244.39.132,"Surabaya, Indonesia",tablet,success,39.54,API,86
USR010,2025-01-17 12:53:15,182.1.218.76,"Yogyakarta, Indonesia",tablet,success,35.3,admin_panel,75
USR010,2025-03-31 16:50:06,114.121.249.60,"Yogyakarta, Indonesia",tablet,success,35.71,API,54
USR001,2025-02-08 14:42:06,182.1.138.160,"Surabaya, Indonesia",mobile,success,12.54,API,23
USR015,2025-03-07 08:02:54,36.68.125.12,"Semarang, Indonesia",desktop,success,26.06,dashboard,14
USR021,2025-02-16 17:55:16,114.121.134.61,"Medan, Indonesia",mobile,success,57.72,dashboard,33
USR013,2025-01-26 09:41:18,182.1.141.248,"Medan, Indonesia",mobile,success,0.74,database,4
USR008,2025-01-30 14:46:31,180.244.139.194,"Yogyakarta, Indonesia",mobile,success,40.41,dashboard,70
USR013,2025-02-06 13:55:49,36.68.169.70,"Medan, Indonesia",mobile,success,25.24,API,66
USR003,2025-01-03 16:06:32,103.28.248.11,"Yogyakarta, Indonesia",mobile,success,17.85,admin_panel,550
USR039,2025-01-20 13:05:37,114.121.179.80,"Yogyakarta, Indonesia",mobile,failed,43.42,dashboard,86
USR032,2025-01-15 09:15:56,182.1.69.100,"Medan, Indonesia",desktop,success,41.88,API,79
USR017,2025-02-18 10:25:29,36.68.130.174,"Yogyakarta, Indonesia",desktop,success,43.2,API,19
USR032,2025-03-16 10:14:29,180.244.235.66,"Medan, Indonesia",desktop,success,54.44,API,46
USR027,2025-03-06 17:58:30,36.68.70.133,"Yogyakarta, Indonesia",tablet,success,22.88,API,77
USR037,2025-03-05 16:32:07,182.1.58.69,"Surabaya, Indonesia",tablet,success,50.28,dashboard,15
USR036,2025-02-03 16:57:34,103.28.76.94,"Medan, Indonesia",tablet,success,54.03,API,47
USR040,2025-02-07 10:00:03,103.28.139.154,"Bali, Indonesia",desktop,success,42.4,database,90
USR029,2025-02-11 11:42:27,36.68.90.119,"Yogyakarta, Indonesia",desktop,success,57.82,dashboard,1212
USR040,2025-01-10 15:26:56,182.1.99.184,"Bali, Indonesia",desktop,success,32.19,dashboard,93
USR028,2025-01-24 14:01:55,182.1.162.98,"Surabaya, Indonesia",mobile,success,11.31,dashboard,31
USR013,2025-02-04 15:05:23,103.28.193.43,"Medan, Indonesia",mobile,success,28.25,API,65
USR034,2025-02-15 17:34:32,114.121.50.170,"Makassar, Indonesia",desktop,success,18.04,dashboard,48
USR034,2025-01-16 15:45:34,182.1.149.116,"Makassar, Indonesia",desktop,success,48.99,admin_panel,18
USR019,2025-03-07 17:21:05,114.121.158.58,"Semarang, Indonesia",mobile,success,13.1,dashboard,70
USR040,2025-03-21 09:48:04,182.1.252.203,"Bali, Indonesia",desktop,success,21.15,API,74
USR012,2025-03-04 08:05:03,114.121.112.6,"Bali, Indonesia",tablet,success,5.04,admin_panel,35
USR038,2025-03-12 13:22:10,180.244.46.73,"Bandung, Indonesia",tablet,success,7.73,API,37
USR031,2025-03-10 08:44:59,103.28.244.77,"Surabaya, Indonesia",desktop,success,28.67,dashboard,39
USR011,2025-01-08 16:05:54,114.121.35.153,"Semarang, Indonesia",mobile,success,52.4,dashboard,82
USR024,2025-01-11 17:02:46,103.28.205.158,"Surabaya, Indonesia",tablet,success,20.76,database,17
USR040,2025-01-07 08:41:59,114.121.240.219,"Bali, Indonesia",desktop,success,14.1,API,51
USR025,2025-02-04 10:01:20,182.1.112.8,"Medan, Indonesia",tablet,success,47.82,dashboard,70
USR037,2025-01-27 10:05:35,180.244.17.22,"Surabaya, Indonesia",tablet,failed,32.84,dashboard,79
USR009,2025-02-19 17:26:23,182.1.88.196,"Jakarta, Indonesia",tablet,success,59.31,dashboard,85
USR010,2025-02-06 10:08:00,36.68.8.37,"Yogyakarta, Indonesia",tablet,success,31.77,dashboard,27
USR017,2025-01-21 15:35:45,103.28.4.29,"Yogyakarta, Indonesia",desktop,success,53.57,admin_panel,79
USR009,2025-02-18 09:21:59,114.121.156.117,"Jakarta, Indonesia",tablet,success,49.52,API,77
USR002,2025-03-31 13:36:36,114.121.96.215,"Medan, Indonesia",mobile,failed,53.49,API,49
USR016,2025-01-27 11:03:47,114.121.60.247,"Medan, Indonesia",mobile,success,12.87,API,99
USR020,2025-02-28 10:36:08,103.28.247.75,"Makassar, Indonesia",desktop,success,16.54,API,35
USR010,2025-02-15 15:01:15,182.1.220.93,"Yogyakarta, Indonesia",tablet,success,6.75,admin_panel,17
USR037,2025-02-04 16:57:43,36.68.69.247,"Surabaya, Indonesia",tablet,success,27.64,dashboard,45
USR008,2025-02-25 15:36:50,180.244.147.29,"Yogyakarta, Indonesia",mobile,success,24.3,database,48
USR015,2025-02-13 14:30:03,182.1.218.165,"Semarang, Indonesia",desktop,success,11.05,dashboard,54
USR037,2025-01-07 12:02:01,195.154.207.21,"Amsterdam, Netherlands",tablet,success,3.69,database,58
USR039,2025-01-16 17:50:02,180.244.219.170,"Yogyakarta, Indonesia",mobile,success,32.83,dashboard,63
USR016,2025-02-05 14:21:18,103.28.68.36,"Medan, Indonesia",mobile,success,43.5,API,48
USR035,2025-03-31 15:12:36,114.121.178.83,"Yogyakarta, Indonesia",tablet,success,20.14,API,80
USR032,2025-02-14 16:16:42,103.28.129.94,"Medan, Indonesia",desktop,success,12.55,database,24
USR029,2025-03-22 12:50:17,182.1.28.91,"Yogyakarta, Indonesia",desktop,success,22.07,API,17
USR029,2025-01-21 15:28:16,114.121.141.197,"Yogyakarta, Indonesia",desktop,success,31.65,dashboard,66
USR007,2025-03-06 10:40:52,103.28.38.152,"Jakarta, Indonesia",mobile,success,28.92,database,40
USR005,2025-01-06 10:11:55,36.68.103.28,"Surabaya, Indonesia",tablet,success,10.43,API,59
USR030,2025-03-31 12:49:23,114.121.58.200,"Surabaya, Indonesia",mobile,success,58.06,dashboard,13
USR031,2025-03-04 10:35:13,36.68.170.215,"Surabaya, Indonesia",desktop,failed,0.62,admin_panel,3
USR010,2025-02-24 08:39:12,36.68.26.98,"Yogyakarta, Indonesia",tablet,success,21.85,API,39
USR040,2025-02-22 14:14:57,103.28.173.139,"Bali, Indonesia",desktop,success,41.87,dashboard,45
USR001,2025-02-28 08:13:18,182.1.63.14,"Surabaya, Indonesia",mobile,success,13.23,admin_panel,32
USR010,2025-03-03 08:48:24,103.28.42.195,"Yogyakarta, Indonesia",tablet,success,21.51,API,80
USR014,2025-03-20 14:26:02,180.244.179.144,"Bandung, Indonesia",tablet,success,16.68,API,98
USR034,2025-01-17 11:53:00,36.68.152.119,"Makassar, Indonesia",desktop,success,34.94,API,39
USR038,2025-01-14 02:29:00,182.1.62.28,"Bandung, Indonesia",tablet,success,8.6,dashboard,24
USR018,2025-02-07 14:09:16,180.244.170.37,"Surabaya, Indonesia",mobile,failed,0.74,dashboard,2
USR011,2025-02-07 15:48:32,103.28.50.40,"Semarang, Indonesia",mobile,success,23.4,dashboard,35
USR018,2025-01-27 10:36:48,114.121.250.202,"Surabaya, Indonesia",mobile,success,9.84,API,91
USR016,2025-01-08 11:56:36,36.68.43.188,"Medan, Indonesia",mobile,success,8.81,API,26
USR039,2025-03-28 15:02:08,36.68.120.200,"Yogyakarta, Indonesia",mobile,success,24.92,admin_panel,14
USR029,2025-01-13 16:58:29,36.68.73.105,"Yogyakarta, Indonesia",desktop,success,58.35,dashboard,43
USR003,2025-02-13 14:16:12,198.96.30.36,"Yogyakarta, Indonesia",desktop,success,24.15,admin_panel,35
USR005,2025-03-29 10:01:29,180.244.19.23,"Surabaya, Indonesia",tablet,success,14.79,dashboard,19
USR004,2025-01-17 12:37:27,182.1.183.80,"Surabaya, Indonesia",tablet,success,34.76,dashboard,70
USR021,2025-02-28 15:01:04,103.28.57.90,"Medan, Indonesia",mobile,success,51.52,dashboard,54
USR020,2025-01-25 02:46:00,103.28.133.169,"Makassar, Indonesia",desktop,success,3.41,dashboard,10
USR005,2025-01-01 10:49:41,114.121.163.38,"Surabaya, Indonesia",tablet,success,44.67,API,71
USR005,2025-02-19 12:13:14,180.244.35.117,"Surabaya, Indonesia",tablet,success,33.52,dashboard,62
USR039,2025-01-11 08:09:10,182.1.25.173,"Yogyakarta, Indonesia",mobile,success,29.37,dashboard,87
USR031,2025-03-04 10:34:32,103.28.22.71,"Surabaya, Indonesia",desktop,failed,0.57,database,3
USR038,2025-02-25 14:36:50,180.244.120.45,"Bandung, Indonesia",tablet,success,9.28,admin_panel,83
USR005,2025-03-09 12:18:44,114.121.201.25,"Surabaya, Indonesia",tablet,success,46.37,API,16
USR034,2025-02-08 14:03:55,114.121.70.52,"Makassar, Indonesia",desktop,success,59.3,API,68
USR034,2025-02-07 14:25:56,182.1.155.185,"Makassar, Indonesia",desktop,success,55.01,dashboard,45
USR014,2025-02-10 08:49:52,180.244.79.25,"Bandung, Indonesia",tablet,success,24.56,dashboard,56
USR027,2025-01-27 15:28:54,182.1.15.96,"Yogyakarta, Indonesia",tablet,success,53.06,dashboard,11
USR002,2025-03-05 08:17:17,172.111.196.77,"Medan, Indonesia",desktop,success,7.09,database,146
USR029,2025-01-12 16:07:11,182.1.69.101,"Yogyakarta, Indonesia",desktop,success,29.8,dashboard,85
USR004,2025-03-10 08:11:06,180.244.137.33,"Surabaya, Indonesia",tablet,success,44.99,dashboard,29
USR034,2025-03-20 16:19:25,172.111.29.140,"Makassar, Indonesia",mobile,success,25.4,admin_panel,27
USR032,2025-03-29 16:55:32,36.68.84.113,"Medan, Indonesia",desktop,success,26.13,API,61
USR021,2025-02-14 10:23:28,182.1.83.137,"Medan, Indonesia",mobile,success,55.62,dashboard,73
USR023,2025-01-10 14:55:47,36.68.223.5,"Surabaya, Indonesia",desktop,success,9.28,dashboard,64
USR039,2025-02-21 15:32:17,114.121.232.28,"Yogyakarta, Indonesia",mobile,success,31.91,dashboard,27
USR021,2025-02-13 11:29:38,180.244.8.234,"Medan, Indonesia",mobile,success,40.55,dashboard,70
USR013,2025-03-30 10:56:41,180.244.81.224,"Medan, Indonesia",mobile,failed,20.07,API,42
USR007,2025-01-01 11:13:42,36.68.70.131,"Jakarta, Indonesia",mobile,failed,0.74,database,8
USR011,2025-03-23 09:52:45,180.244.228.3,"Semarang, Indonesia",mobile,success,18.72,dashboard,42
USR017,2025-02-13 12:56:38,180.244.5.133,"Yogyakarta, Indonesia",desktop,failed,9.71,API,72
USR033,2025-01-28 14:03:35,180.244.133.173,"Makassar, Indonesia",mobile,success,25.88,database,1406
USR005,2025-03-06 12:21:07,182.1.131.225,"Surabaya, Indonesia",tablet,success,48.64,dashboard,66
USR032,2025-03-03 17:00:32,114.121.225.43,"Medan, Indonesia",desktop,success,33.3,dashboard,29
USR010,2025-01-04 12:16:15,182.1.230.233,"Yogyakarta, Indonesia",tablet,success,37.06,API,20
USR025,2025-01-22 08:51:23,103.28.99.70,"Medan, Indonesia",tablet,success,9.28,API,52
USR025,2025-03-16 16:02:16,114.121.30.73,"Medan, Indonesia",tablet,success,43.31,dashboard,69
USR018,2025-03-27 15:13:34,114.121.242.63,"Surabaya, Indonesia",mobile,success,49.41,dashboard,22
USR031,2025-02-19 12:59:20,114.121.21.191,"Surabaya, Indonesia",desktop,failed,33.65,dashboard,91
USR039,2025-03-11 08:46:01,103.28.46.200,"Yogyakarta, Indonesia",mobile,success,45.24,admin_panel,1633
USR002,2025-01-31 12:10:34,36.68.33.55,"Medan, Indonesia",mobile,success,46.61,dashboard,80
USR039,2025-03-05 11:13:37,103.28.232.105,"Yogyakarta, Indonesia",mobile,success,38.07,dashboard,80
USR012,2025-02-12 09:07:17,114.121.212.44,"Bali, Indonesia",tablet,success,35.44,dashboard,84
USR039,2025-03-27 02:36:00,103.28.222.82,"Yogyakarta, Indonesia",mobile,failed,6.75,dashboard,131
USR031,2025-01-05 10:17:25,114.121.205.10,"Surabaya, Indonesia",desktop,success,53.34,API,16
USR015,2025-01-10 13:10:32,180.244.141.117,"Semarang, Indonesia",desktop,success,41.53,dashboard,1948
USR028,2025-02-15 14:26:29,36.68.50.16,"Surabaya, Indonesia",mobile,success,23.66,API,41
USR039,2025-02-26 13:08:17,180.244.20.134,"Yogyakarta, Indonesia",mobile,success,27.82,API,13
USR032,2025-01-14 16:50:59,182.1.87.65,"Medan, Indonesia",desktop,failed,37.99,database,99
USR033,2025-01-06 17:09:03,114.121.132.237,"Makassar, Indonesia",mobile,success,57.7,API,82
USR018,2025-03-19 09:57:03,114.121.162.243,"Surabaya, Indonesia",mobile,success,14.94,API,96
USR017,2025-03-05 09:15:38,36.68.160.85,"Yogyakarta, Indonesia",desktop,success,45.55,API,40
USR008,2025-01-09 15:28:49,180.244.55.116,"Yogyakarta, Indonesia",mobile,success,57.0,dashboard,94
USR019,2025-01-19 10:16:49,36.68.78.79,"Semarang, Indonesia",mobile,failed,42.32,dashboard,51
USR039,2025-01-17 13:42:06,180.244.102.126,"Yogyakarta, Indonesia",mobile,success,26.34,dashboard,86
USR033,2025-03-21 09:18:07,36.68.254.51,"Makassar, Indonesia",mobile,success,47.79,API,35
USR007,2025-02-26 10:44:19,36.68.23.84,"Jakarta, Indonesia",mobile,success,21.14,dashboard,28
USR016,2025-03-21 09:03:08,180.244.255.76,"Medan, Indonesia",mobile,success,25.67,API,40
USR032,2025-03-09 17:44:37,180.244.25.94,"Medan, Indonesia",desktop,success,44.48,dashboard,36
USR021,2025-03-27 12:23:09,103.28.34.24,"Medan, Indonesia",mobile,success,10.13,dashboard,57
USR028,2025-01-04 10:59:59,180.244.196.197,"Surabaya, Indonesia",mobile,success,44.55,API,95
USR040,2025-01-04 10:12:21,180.244.245.235,"Bali, Indonesia",desktop,success,6.96,dashboard,29
USR002,2025-01-11 15:53:45,103.28.232.161,"Medan, Indonesia",mobile,failed,37.68,dashboard,15
USR032,2025-01-28 15:07:17,103.28.19.140,"Medan, Indonesia",desktop,success,30.85,API,50
USR026,2025-01-17 13:32:35,36.68.163.62,"Makassar, Indonesia",tablet,success,19.71,dashboard,22
USR023,2025-01-19 12:02:18,36.68.177.237,"Surabaya, Indonesia",desktop,success,19.1,API,35
USR018,2025-01-19 09:13:35,182.1.86.8,"Surabaya, Indonesia",mobile,success,39.92,dashboard,1606
USR009,2025-03-03 09:14:24,36.68.52.27,"Jakarta, Indonesia",tablet,success,53.45,dashboard,27
USR030,2025-02-26 15:43:13,182.1.242.204,"Surabaya, Indonesia",mobile,success,48.78,dashboard,20
USR018,2025-02-25 13:43:59,182.1.45.29,"Surabaya, Indonesia",mobile,success,28.29,dashboard,51
USR025,2025-03-17 12:46:26,36.68.55.163,"Medan, Indonesia",tablet,success,48.86,API,44
USR016,2025-03-05 09:51:36,172.111.18.89,"Medan, Indonesia",desktop,success,38.25,dashboard,142
USR032,2025-01-06 03:26:00,36.68.63.116,"Medan, Indonesia",desktop,success,10.48,API,152
USR026,2025-01-17 15:53:51,103.28.210.176,"Makassar, Indonesia",tablet,success,21.74,admin_panel,1049
USR029,2025-02-09 15:16:54,36.68.46.41,"Yogyakarta, Indonesia",desktop,success,21.73,API,87
USR039,2025-01-20 15:23:23,103.28.39.147,"Yogyakarta, Indonesia",mobile,success,25.18,dashboard,45
USR017,2025-02-01 12:05:25,180.244.38.142,"Yogyakarta, Indonesia",desktop,failed,31.21,dashboard,83
USR022,2025-03-08 17:30:07,180.244.10.38,"Bali, Indonesia",tablet,success,24.51,admin_panel,47
USR003,2025-03-04 08:03:55,36.68.160.155,"Yogyakarta, Indonesia",mobile,success,8.5,database,56
USR037,2025-01-30 12:26:24,103.28.207.111,"Surabaya, Indonesia",tablet,success,26.42,dashboard,10
USR034,2025-01-25 08:43:00,114.121.115.178,"Makassar, Indonesia",desktop,success,22.17,dashboard,74
USR021,2025-03-20 11:41:04,103.28.154.167,"Medan, Indonesia",mobile,success,12.69,admin_panel,48
USR007,2025-01-01 11:17:45,180.244.159.215,"Jakarta, Indonesia",mobile,failed,0.49,dashboard,10
USR021,2025-03-20 11:40:36,36.68.254.37,"Medan, Indonesia",mobile,success,9.28,dashboard,50
USR022,2025-02-02 15:46:41,103.28.235.44,"Bali, Indonesia",tablet,success,24.37,dashboard,79
USR011,2025-03-01 10:39:34,36.68.201.152,"Semarang, Indonesia",mobile,success,6.49,API,27
USR025,2025-01-31 15:48:17,180.244.154.150,"Medan, Indonesia",tablet,success,5.63,API,98
USR021,2025-02-20 17:47:36,182.1.19.134,"Medan, Indonesia",mobile,success,30.13,API,41
USR034,2025-02-24 09:49:18,114.121.154.32,"Makassar, Indonesia",desktop,success,28.09,API,68
USR022,2025-02-25 17:08:19,180.244.102.123,"Bali, Indonesia",tablet,success,58.05,database,47
USR027,2025-01-30 17:52:52,114.121.125.199,"Yogyakarta, Indonesia",tablet,success,55.46,API,1741
USR035,2025-02-18 15:59:20,114.121.122.147,"Yogyakarta, Indonesia",tablet,success,52.08,dashboard,50
USR004,2025-02-14 13:54:54,114.121.150.118,"Surabaya, Indonesia",tablet,success,51.93,database,63
USR011,2025-03-07 10:28:10,114.121.74.189,"Semarang, Indonesia",mobile,success,56.65,dashboard,72
USR002,2025-01-29 14:04:58,114.121.100.43,"Medan, Indonesia",mobile,success,8.46,API,13
USR023,2025-02-23 15:47:41,36.68.149.49,"Surabaya, Indonesia",desktop,success,52.95,dashboard,76
USR027,2025-01-18 17:38:05,114.121.106.78,"Yogyakarta, Indonesia",tablet,success,52.71,database,18
USR020,2025-01-11 12:36:59,103.28.93.97,"Makassar, Indonesia",desktop,success,20.0,database,11
USR019,2025-02-25 10:11:23,114.121.68.51,"Semarang, Indonesia",mobile,success,32.64,dashboard,82
USR026,2025-02-08 12:29:10,103.28.150.157,"Makassar, Indonesia",tablet,success,42.95,admin_panel,69
USR038,2025-02-09 10:04:52,36.68.152.243,"Bandung, Indonesia",tablet,success,45.03,API,53
USR015,2025-01-01 13:22:53,180.244.191.180,"Semarang, Indonesia",desktop,success,54.33,API,62
USR012,2025-03-06 16:44:40,180.244.59.195,"Bali, Indonesia",tablet,success,31.42,API,95
USR006,2025-01-14 11:42:42,180.244.85.166,"Semarang, Indonesia",mobile,success,35.98,API,92
USR040,2025-02-25 09:07:09,114.121.97.50,"Bali, Indonesia",desktop,success,43.19,dashboard,64
USR014,2025-03-30 15:20:30,180.244.140.74,"Bandung, Indonesia",tablet,success,42.21,dashboard,60
USR033,2025-01-08 13:25:09,103.28.189.99,"Makassar, Indonesia",mobile,success,20.66,dashboard,67
USR027,2025-02-01 13:57:03,114.121.20.1,"Yogyakarta, Indonesia",tablet,success,45.96,dashboard,70
USR005,2025-02-13 17:49:39,182.1.203.249,"Surabaya, Indonesia",tablet,success,6.63,dashboard,67
USR012,2025-02-22 08:11:47,180.244.210.206,"Bali, Indonesia",tablet,success,45.43,dashboard,30
USR011,2025-03-23 17:57:10,182.1.117.23,"Semarang, Indonesia",mobile,success,33.7,API,37
USR018,2025-02-25 11:39:32,180.244.175.163,"Surabaya, Indonesia",mobile,success,46.4,API,41
USR004,2025-03-16 09:17:57,172.111.160.245,"Surabaya, Indonesia",mobile,success,20.42,admin_panel,90
USR003,2025-02-01 16:19:21,103.28.201.191,"Yogyakarta, Indonesia",mobile,success,24.07,dashboard,90
USR023,2025-02-22 12:10:02,182.1.254.234,"Surabaya, Indonesia",desktop,success,56.32,dashboard,10
USR033,2025-01-01 16:29:26,36.68.96.133,"Makassar, Indonesia",mobile,success,46.6,API,16
USR026,2025-03-17 14:15:39,114.121.81.250,"Makassar, Indonesia",tablet,success,8.63,dashboard,98
USR008,2025-01-31 02:57:00,103.28.95.69,"Yogyakarta, Indonesia",mobile,success,20.19,API,72
USR013,2025-02-28 09:05:25,114.121.147.246,"Medan, Indonesia",mobile,failed,11.02,dashboard,99
USR017,2025-01-09 14:40:50,114.121.117.205,"Yogyakarta, Indonesia",desktop,success,57.55,API,11
USR037,2025-02-20 11:59:19,182.1.18.240,"Surabaya, Indonesia",tablet,success,38.98,API,55
USR004,2025-03-14 16:12:48,103.28.9.31,"Surabaya, Indonesia",tablet,success,34.25,database,45
USR003,2025-03-16 10:16:10,182.1.252.239,"Yogyakarta, Indonesia",mobile,success,30.74,dashboard,100
USR038,2025-01-11 16:58:12,103.28.84.213,"Bandung, Indonesia",tablet,success,43.05,API,78
USR038,2025-03-28 16:47:45,36.68.104.133,"Bandung, Indonesia",tablet,success,5.32,database,13
USR035,2025-03-26 17:06:46,103.28.131.223,"Yogyakarta, Indonesia",tablet,success,38.24,dashboard,66
USR031,2025-01-17 10:38:51,36.68.114.65,"Surabaya, Indonesia",desktop,success,56.87,API,100
USR014,2025-02-09 14:56:24,182.1.80.240,"Bandung, Indonesia",tablet,success,19.0,dashboard,20
USR003,2025-01-06 13:06:45,182.1.140.214,"Yogyakarta, Indonesia",mobile,success,36.82,API,58
USR025,2025-03-06 16:26:10,114.121.70.224,"Medan, Indonesia",tablet,success,40.26,API,80
USR037,2025-03-08 16:37:32,103.28.146.83,"Surabaya, Indonesia",tablet,success,29.2,API,794
USR005,2025-01-10 16:46:45,103.28.10.4,"Surabaya, Indonesia",tablet,success,47.13,API,696
USR035,2025-01-06 17:15:22,104.244.39.130,"Yogyakarta, Indonesia",desktop,success,8.96,dashboard,80
USR006,2025-03-24 14:32:23,36.68.185.80,"Semarang, Indonesia",mobile,success,16.78,admin_panel,72
USR019,2025-03-23 10:19:43,180.244.5.142,"Semarang, Indonesia",mobile,success,12.78,dashboard,83
USR014,2025-02-26 15:15:54,180.244.50.252,"Bandung, Indonesia",tablet,success,34.95,database,55
USR028,2025-02-17 08:44:06,182.1.37.123,"Surabaya, Indonesia",mobile,success,52.88,dashboard,56
USR032,2025-01-29 08:40:14,114.121.238.160,"Medan, Indonesia",desktop,success,31.44,API,52
USR034,2025-03-23 13:38:24,182.1.200.151,"Makassar, Indonesia",desktop,success,24.36,API,32
USR007,2025-03-20 17:50:54,36.68.21.130,"Jakarta, Indonesia",mobile,success,39.65,API,56
USR013,2025-03-09 15:49:35,114.121.144.83,"Medan, Indonesia",mobile,success,22.71,dashboard,94
USR023,2025-02-24 15:42:54,36.68.197.76,"Surabaya, Indonesia",desktop,success,44.16,API,83
USR018,2025-02-07 14:11:32,114.121.250.140,"Surabaya, Indonesia",mobile,success,0.47,API,6
USR034,2025-02-25 15:52:43,103.28.60.58,"Makassar, Indonesia",desktop,success,15.48,API,44
USR023,2025-02-12 14:37:26,180.244.158.49,"Surabaya, Indonesia",desktop,success,2.95,database,44
USR023,2025-01-29 15:45:19,198.96.149.223,"Surabaya, Indonesia",mobile,success,23.44,admin_panel,101
USR032,2025-01-24 16:41:03,182.1.17.215,"Medan, Indonesia",desktop,success,56.99,API,10
USR019,2025-01-05 15:25:31,182.1.249.60,"Semarang, Indonesia",mobile,success,34.06,dashboard,50
USR020,2025-03-04 16:06:11,182.1.41.216,"Makassar, Indonesia",desktop,success,50.45,API,35
USR028,2025-01-12 14:51:23,182.1.95.112,"Surabaya, Indonesia",mobile,success,10.11,API,69
USR017,2025-01-17 17:17:17,180.244.7.190,"Yogyakarta, Indonesia",desktop,success,14.6,API,29
USR028,2025-02-11 17:15:36,182.1.109.97,"Surabaya, Indonesia",mobile,success,55.94,dashboard,67
USR009,2025-01-02 13:50:50,114.121.165.5,"Jakarta, Indonesia",tablet,success,7.88,API,77
USR018,2025-01-19 11:27:37,36.68.148.57,"Surabaya, Indonesia",mobile,success,2.74,database,20
USR040,2025-03-10 09:32:41,114.121.78.44,"Bali, Indonesia",desktop,success,44.63,API,82
USR039,2025-01-02 14:03:19,182.1.21.82,"Yogyakarta, Indonesia",mobile,success,13.23,API,38
USR001,2025-02-03 16:48:11,182.1.54.223,"Surabaya, Indonesia",mobile,success,51.29,API,35
USR034,2025-02-05 11:54:43,36.68.129.175,"Makassar, Indonesia",desktop,success,29.97,admin_panel,92
USR013,2025-02-22 16:46:59,182.1.135.170,"Medan, Indonesia",mobile,success,18.07,dashboard,83
USR020,2025-01-31 16:17:51,36.68.131.225,"Makassar, Indonesia",desktop,success,60.0,database,81
USR035,2025-02-04 16:44:17,114.121.55.158,"Yogyakarta, Indonesia",tablet,success,18.16,dashboard,77
USR001,2025-03-20 15:21:19,180.244.54.2,"Surabaya, Indonesia",mobile,success,44.73,dashboard,11
USR038,2025-01-24 17:42:32,180.244.85.186,"Bandung, Indonesia",tablet,success,55.73,API,18
USR029,2025-02-20 08:46:02,180.244.8.133,"Yogyakarta, Indonesia",desktop,success,53.97,dashboard,38
USR027,2025-03-28 16:18:56,103.28.6.134,"Yogyakarta, Indonesia",tablet,success,25.95,dashboard,17
USR003,2025-01-04 09:02:41,182.1.135.167,"Yogyakarta, Indonesia",mobile,success,36.47,API,13
USR019,2025-02-23 10:31:58,114.121.14.31,"Semarang, Indonesia",mobile,success,32.12,database,86
USR010,2025-01-21 11:07:02,180.244.64.113,"Yogyakarta, Indonesia",tablet,success,15.15,API,14
USR004,2025-03-30 09:26:28,103.28.63.141,"Surabaya, Indonesia",tablet,success,43.6,dashboard,97
USR025,2025-02-16 17:41:57,36.68.128.97,"Medan, Indonesia",tablet,failed,17.26,dashboard,54
USR015,2025-03-15 14:22:59,114.121.90.61,"Semarang, Indonesia",desktop,success,49.34,API,85
USR014,2025-03-14 13:13:41,103.28.202.227,"Bandung, Indonesia",tablet,success,30.24,dashboard,41
USR015,2025-02-20 10:52:47,182.1.39.210,"Semarang, Indonesia",desktop,success,31.26,API,61
USR026,2025-03-26 13:43:08,36.68.254.76,"Makassar, Indonesia",tablet,success,28.02,dashboard,14
USR026,2025-03-31 08:15:56,114.121.140.226,"Makassar, Indonesia",tablet,success,21.05,admin_panel,99
USR010,2025-01-11 11:04:00,182.1.213.39,"Yogyakarta, Indonesia",tablet,success,30.84,dashboard,77
USR029,2025-03-21 12:21:58,114.121.108.48,"Yogyakarta, Indonesia",desktop,success,59.02,dashboard,96
